,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w,data
1804,1731011916.6102242,4601471,1731011916,609244885,,0.0320306845207427,-0.042895856495566,0.0343457173290628,1.0889574964005048e-05,1.9025629898337644e-05,0.9030362229386414,0.429564406789197,begin_weld
1805,1731011916.6702104,4601472,1731011916,669260442,,0.0321864429388751,-0.043342048135818,0.0343550993914462,-2.162203864632793e-05,-2.742103760898337e-05,0.9030318941585695,0.4295735058321918,begin_weld
1806,1731011916.7310555,4601473,1731011916,730231800,,0.0322678790630715,-0.043854514673583,0.0343539206270099,-4.4738715813728594e-06,2.5939993164147697e-05,0.9030255609601644,0.429586819583285,begin_weld
1807,1731011916.79121,4601474,1731011916,790235660,,0.0323471541399023,-0.0442716794344022,0.0343159714568087,7.466055579780159e-05,4.376694611524437e-05,0.9030638523772148,0.4295063108266044,begin_weld
1808,1731011916.8507752,4601475,1731011916,850233658,,0.0324906991093946,-0.0447952927832911,0.0343662803303653,-1.3896995270131892e-05,2.842123702515249e-05,0.9030277508790574,0.4295822158113832,begin_weld
1809,1731011916.9107082,4601476,1731011916,910238278,,0.032611609600199,-0.0452249145146513,0.0343578133987876,-1.609274861939961e-05,-1.734230880432861e-05,0.9030349447716408,0.4295670936670398,begin_weld
1810,1731011916.971107,4601477,1731011916,970234363,,0.0326950712471801,-0.0457022311820997,0.0343535989547628,-6.395874763258433e-06,-9.43008934318882e-06,0.9030311329094072,0.4295751073636821,begin_weld
1811,1731011917.030813,4601478,1731011917,30232113,,0.0327696896877425,-0.0461902370808101,0.0343501863573736,4.099746525543098e-06,2.0198348401742405e-05,0.9030310389354452,0.4295753045676504,begin_weld
1812,1731011917.09037,4601479,1731011917,89250867,,0.0329131091139802,-0.0467330846177283,0.0343632346198499,-2.530351924184153e-05,-5.209107749955672e-06,0.9030348153460936,0.4295673656196938,begin_weld
1813,1731011917.150179,4601480,1731011917,149263658,,0.0329396108023863,-0.0471457603264351,0.0343327257855444,4.0462165150732845e-05,2.5497967432437037e-05,0.9030349290096756,0.4295671247909422,begin_weld
2022,1731011929.6912508,4601689,1731011929,690232218,,-0.006573871034064,0.0065793381200617,0.0343486985742609,3.5687195523704965e-06,1.9621135390769167e-07,0.9030329970424944,0.4295711887914223,begin_weld
2023,1731011929.750954,4601690,1731011929,750242129,,-0.0069746871822465,0.0068524580528878,0.0343153953952207,7.214944628917997e-05,-5.99139506945496e-06,0.9029733412767856,0.4296965670121161,begin_weld
2024,1731011929.8108025,4601691,1731011929,810232253,,-0.007446639282032,0.0072882506218007,0.0342651541000745,0.0001989007214816,0.0001923338606876,0.903092639541311,0.4294456983746566,begin_weld
2025,1731011929.871155,4601692,1731011929,870232921,,-0.0076968527966183,0.0076557999689167,0.0343058099439409,0.0001081660221944,8.658715145974743e-05,0.9030790208524494,0.429474403077713,begin_weld
2026,1731011929.9308538,4601693,1731011929,930232889,,-0.0080407443294035,0.0079985380654153,0.0343037847272277,0.0001061603397683,6.193272063292347e-05,0.903064654952927,0.4295046144910102,begin_weld
2027,1731011929.9909992,4601694,1731011929,990236180,,-0.0083306032550443,0.0083024529020996,0.0343474043820611,2.0832847070971413e-05,3.107739968546231e-05,0.903035312193671,0.4295663202946282,begin_weld
2028,1731011930.0502982,4601695,1731011930,49244749,,-0.0086763193035087,0.0086530713068255,0.0343296378131309,4.978443149760726e-05,4.133624167484511e-05,0.9030483667814088,0.4295388725904279,begin_weld
2029,1731011930.1110704,4601696,1731011930,110256130,,-0.0089989110546823,0.009011719182907,0.0343354945302502,2.4233482150946e-05,9.432965991134814e-06,0.90304706736948,0.4295416085074171,begin_weld
2030,1731011930.171054,4601697,1731011930,170233298,,-0.0092645561616892,0.0092878573709126,0.0344020632870649,-0.0001098045705236,-4.2211991902615294e-05,0.9029919564210344,0.4296574365701319,begin_weld
2031,1731011930.230754,4601698,1731011930,230238173,,-0.0096646620004159,0.0096459085766656,0.03436299702093,-2.62496703884427e-05,3.730591229097777e-06,0.9030162447449934,0.4296064024472723,begin_weld
2032,1731011930.2912152,4601699,1731011930,290232477,,-0.0100312237294246,0.0100383323201719,0.0343247187199537,5.329912668470067e-05,2.180163848699888e-05,0.9030568423686116,0.4295210543560401,begin_weld
2033,1731011930.3501174,4601700,1731011930,349253438,,-0.0103362457840848,0.010353509942219,0.0343486450281575,3.092099231475786e-06,-3.5361467413676927e-06,0.9030369194647532,0.4295629430730073,begin_weld
2034,1731011930.410859,4601701,1731011930,410233123,,-0.0107122258476448,0.0106791339384133,0.0343407924372362,2.385063894432616e-05,3.4735291109161664e-05,0.9030369242193832,0.4295629310368885,begin_weld
2035,1731011930.469885,4601702,1731011930,469247092,,-0.0110239266106451,0.0110345677583252,0.0343428340173377,1.6590326476355128e-05,4.458542373969688e-06,0.9030386888585382,0.4295592230758578,begin_weld
2036,1731011930.531339,4601703,1731011930,530236201,,-0.0113929120556838,0.0113876540897922,0.034328365903579,4.410573530221226e-05,8.233544309907128e-06,0.9030411278458224,0.4295540936900007,begin_weld
2037,1731011930.5901504,4601704,1731011930,589249912,,-0.0117122322087107,0.0116889741715132,0.0343476851371664,8.228696001404974e-06,2.089909817701027e-05,0.903028992981552,0.4295796053471812,begin_weld
2038,1731011930.6510844,4601705,1731011930,650234743,,-0.0120090667043317,0.0120447700601495,0.0343710412156519,-4.737122617274882e-05,-3.313174458783767e-05,0.903019896273203,0.4295987239191806,begin_weld
2039,1731011930.7111783,4601706,1731011930,710235253,,-0.0123960184069488,0.0123874625642697,0.0343412665301466,1.6656715261866633e-05,1.1287525143615154e-05,0.9030340383209284,0.4295689993807063,begin_weld
2040,1731011930.770715,4601707,1731011930,770231857,,-0.0127277716530484,0.0127138206628772,0.0343521185983092,-2.2516299769582426e-07,1.5898832053544275e-05,0.9030301875502246,0.4295770945013044,begin_weld
2041,1731011930.8312163,4601708,1731011930,830232403,,-0.0130655444001371,0.0130691963298583,0.03434676456785,1.1645389340689917e-06,-3.279966651176217e-06,0.9030317182412062,0.4295738770435423,begin_weld
2042,1731011930.8907816,4601709,1731011930,890233133,,-0.0133720214599465,0.0133825932934668,0.0343759615638195,-5.197080183525753e-05,-1.3610750224646765e-05,0.9030158501766816,0.4296072292728188,begin_weld
2043,1731011930.9503615,4601710,1731011930,949241726,,-0.0137419698612051,0.0137510550783608,0.0343428924384399,1.7152382476959814e-05,1.1317978594848476e-05,0.9030448866712316,0.4295461933653253,begin_weld
2044,1731011931.011183,4601711,1731011931,10236197,,-0.014077387485595,0.0140898042366337,0.0343479098323568,2.00991047259733e-06,2.3058784275604254e-06,0.9030384461261988,0.4295597336909308,begin_weld
2045,1731011931.0699751,4601712,1731011931,69248393,,-0.014432759920002,0.0144101859900598,0.0343435774954038,1.9740486340538663e-05,3.476774612500558e-05,0.9030410150855608,0.4295543312256987,begin_weld
2046,1731011931.131312,4601713,1731011931,130232154,,-0.0147667914241264,0.0147880726680411,0.0343377740958748,2.277725414756916e-05,-9.4335372995053e-06,0.9030421688222618,0.4295519068994928,begin_weld
2047,1731011931.191152,4601714,1731011931,190235553,,-0.0151080928750006,0.0151016501870751,0.0343447067353159,1.4056792808600198e-05,1.2661236007790206e-05,0.9030350289682372,0.429566916904031,begin_weld
2048,1731011931.250747,4601715,1731011931,250235627,,-0.0154213080853641,0.0154147279415817,0.0343726551779806,-4.463187346627279e-05,-7.661588674578205e-06,0.9030134442319544,0.4296122874006735,begin_weld
2049,1731011931.31093,4601716,1731011931,310235791,,-0.0157720833697154,0.0157960840475783,0.0343450193964076,7.94258619179033e-06,-4.257189544108378e-06,0.9030424687855032,0.4295512769025084,begin_weld
2050,1731011931.370714,4601717,1731011931,370231976,,-0.0161237680294016,0.0161061705752953,0.0343515205011196,-2.150514066017302e-06,1.5661081334602256e-05,0.903028622268652,0.4295803849266006,begin_weld
2051,1731011931.4311695,4601718,1731011931,430235694,,-0.0164541344486943,0.0165057414702168,0.0343296319939314,3.0438887220429227e-05,-1.6834194715376806e-05,0.9030558873938485,0.429523064611661,begin_weld
2052,1731011931.4909418,4601719,1731011931,490236276,,-0.0167837096811486,0.0167834628292527,0.0343641047153444,-2.2512848126422375e-05,4.922623795829633e-07,0.903023978122571,0.4295901470339093,begin_weld
2053,1731011931.5505164,4601720,1731011931,549274140,,-0.0171475058223632,0.0171437486138659,0.0343401311007722,2.66534653352609e-05,1.11903063318905e-05,0.9030426923683328,0.4295508059875133,begin_weld
2054,1731011931.6100037,4601721,1731011931,609245033,,-0.017434132147772,0.0174492917373765,0.0343776278924636,-6.011189771809536e-05,-2.9621386437919177e-05,0.9030090994613434,0.4296214168301515,begin_weld
2055,1731011931.6708586,4601722,1731011931,670235007,,-0.0178086779912104,0.0178025551507599,0.0343602219910891,-2.714168976231794e-05,-2.529222691191276e-05,0.9030142230410738,0.4296106511821581,begin_weld
2056,1731011931.7310617,4601723,1731011931,730231928,,-0.0181974475711474,0.018142996172692,0.0343326227168668,4.1600994678365154e-05,3.327748574192724e-05,0.903041707071986,0.4295528750345869,begin_weld
2057,1731011931.7910242,4601724,1731011931,790235924,,-0.0184955013489035,0.0184772106302048,0.0343595719362993,-2.111620706259235e-05,-1.3971890498948612e-05,0.9030336586118736,0.4295697973239583,begin_weld
2058,1731011931.8508546,4601725,1731011931,850235308,,-0.0188719533363213,0.0188044570307066,0.0343444936742147,1.0097204544509877e-05,6.045383570279375e-06,0.9030355663239628,0.4295657875290576,begin_weld
2059,1731011931.9113362,4601726,1731011931,910235285,,-0.0191957766420581,0.0191017794410227,0.0343730403102406,-4.638743180053558e-05,-9.948829771684264e-06,0.9030104586286056,0.4296185626303666,begin_weld
2060,1731011931.97092,4601727,1731011931,970234341,,-0.0195665672736569,0.0194783557596553,0.0343425618343445,1.1058205106476093e-05,-1.062360369850525e-05,0.9030387633614916,0.4295590665221762,begin_weld
2061,1731011932.0305111,4601728,1731011932,29262578,,-0.0198950663657942,0.0197916768680704,0.0343514435083797,-8.217635322490517e-06,-1.663909935884524e-05,0.903035733615166,0.4295654356087439,begin_weld
2062,1731011932.0912223,4601729,1731011932,90232602,,-0.0202875622142736,0.0200974729295622,0.0343472463250132,3.9559064231917714e-06,1.4126349602781536e-06,0.9030307312981296,0.429575951740225,begin_weld
2063,1731011932.1508794,4601730,1731011932,150239577,,-0.0206769103756449,0.020418410928774,0.0343277423730971,4.958283521222846e-05,3.2728174870647086e-05,0.903044505170001,0.4295469917863201,begin_weld
2064,1731011932.2111657,4601731,1731011932,210232136,,-0.02098055328536,0.0207183692106166,0.0343703282063924,-4.189832860300911e-05,-2.799847718246517e-05,0.90301814879616,0.4296023980442515,begin_weld
2065,1731011932.2710044,4601732,1731011932,270235337,,-0.0213790946920216,0.0210213428769106,0.0343542941244431,-2.447410431048088e-06,2.021492359381688e-05,0.9030301658519532,0.4295771399257191,begin_weld
2066,1731011932.3312294,4601733,1731011932,330232521,,-0.0217081060152483,0.0213227894485479,0.0343769303174835,-5.733541021829982e-05,-2.286959982343959e-05,0.9030122486838772,0.4296147982978699,begin_weld
2067,1731011932.391234,4601734,1731011932,390240095,,-0.0221151190779297,0.0216484285188453,0.0343471500564847,-3.098791142720925e-07,-4.522554614461581e-06,0.9030299919432792,0.4295775059641407,begin_weld
2068,1731011932.4499524,4601735,1731011932,449247350,,-0.0225061776857009,0.0219318059306319,0.0343404932086076,1.779559816225951e-05,1.217832168382563e-05,0.9030281199476636,0.4295814406125956,begin_weld
2069,1731011932.509988,4601736,1731011932,509269604,,-0.0228629511180182,0.0222441530855899,0.0343459071998433,4.1364444263408095e-06,-8.783298457998213e-06,0.903037113212347,0.4295625356881746,begin_weld
2070,1731011932.571205,4601737,1731011932,570232533,,-0.0232640301583388,0.0225342290349801,0.0343434937478896,2.5783030283997312e-05,2.6929431777990067e-05,0.9030474428654638,0.429540818251523,begin_weld
2071,1731011932.630927,4601738,1731011932,630234225,,-0.0236204651470456,0.0228238844429652,0.0343566735156432,-1.7292344963344514e-05,-1.612521029243414e-05,0.90302695669729,0.4295838857766703,begin_weld
2072,1731011932.690838,4601739,1731011932,690232629,,-0.0240259247969624,0.0231238017516496,0.0343377269346657,2.423622378656588e-05,7.923447247047049e-06,0.9030425416151946,0.4295511231308724,begin_weld
2073,1731011932.7510471,4601740,1731011932,750237589,,-0.0244148798105011,0.0233747594392385,0.03435316810755,-4.094033900477009e-06,1.5409113957861967e-05,0.9030280070672057,0.42958167814518,begin_weld
