18728.19911980629,0.012685000000000002,0.012407999999999975,0.05467,1800.0
18728.299100399017,0.012679099999999999,0.012413899999999978,0.05467,1800.0
18728.399176120758,0.011665700000000001,0.013372400000000007,0.05467,1800.0
18728.49906873703,0.010448599999999988,0.014347300000000007,0.05467,1800.0
18728.599146842957,0.009043200000000001,0.015266400000000013,0.05467,1800.0
18728.699454069138,0.007667800000000002,0.01600090000000004,0.05467,1800.0
18728.799041748047,0.006122200000000008,0.016657299999999986,0.05467,1800.0
18728.899052619934,0.0045207000000000025,0.017162600000000028,0.05467,1800.0
18728.999086141586,0.0029959999999999987,0.017489699999999997,0.05467,1800.0
18729.09908914566,0.0013295000000000112,0.017695799999999984,0.05467,1800.0
18729.199040174484,-0.0003489999999999882,0.017743200000000015,0.05467,1800.0
18729.299081087112,-0.0019052999999999987,0.017644500000000007,0.05467,1800.0
18729.399064302444,-0.003563899999999995,0.01738210000000001,0.05467,1800.0
18729.499183893204,-0.003563899999999995,0.01738210000000001,0.05467,1800.0
18729.59902572632,-0.005076999999999998,0.0170053,0.05467,1800.0
18729.69903922081,-0.006772399999999998,0.016403400000000012,0.05467,1800.0
18729.799211740494,-0.008185300000000006,0.015743700000000027,0.05467,1800.0
18729.899101018906,-0.009535599999999991,0.01496390000000003,0.05467,1800.0
18729.99914097786,-0.010911000000000004,0.014000500000000027,0.05467,1800.0
18730.099069833755,-0.012182300000000007,0.012903200000000004,0.05467,1800.0
18730.199154138565,-0.013345300000000004,0.01169199999999998,0.05467,1800.0
18730.299037456512,-0.014322199999999993,0.010476700000000005,0.05467,1800.0
18730.399037122726,-0.015249100000000002,0.009076600000000046,0.05467,1800.0
18730.599049806595,-0.0166394,0.006155600000000039,0.05467,1800.0
18730.69906783104,-0.0166394,0.006155600000000039,0.05467,1800.0
18730.799541711807,-0.017185699999999998,0.004441499999999987,0.05467,1800.0
18730.899309396744,-0.0175024,0.0029145999999999894,0.05467,1800.0
18730.999044418335,-0.01768700000000001,0.0013664999999999927,0.05467,1800.0
18731.09907054901,-0.01773899999999999,-0.00031159999999996746,0.05467,1800.0
18731.19907927513,-0.017637399999999998,-0.001987600000000034,0.05467,1800.0
18731.29914355278,-0.0173889,-0.0035271000000000052,0.05467,1800.0
18731.39907026291,-0.0169753,-0.0051543000000000005,0.05467,1800.0
18731.49907064438,-0.01641709999999999,-0.006737899999999963,0.05467,1800.0
18731.599148511887,-0.0157649,-0.008154300000000003,0.05467,1800.0
18731.699059009552,-0.014917299999999994,-0.009604000000000001,0.05467,1800.0
18731.79905962944,-0.013944899999999996,-0.01097279999999995,0.05467,1800.0
18731.89919066429,-0.013944899999999996,-0.01097279999999995,0.05467,1800.0
18731.99917602539,-0.012929700000000002,-0.012156499999999959,0.05467,1800.0
18732.099105358124,-0.011721999999999996,-0.013323099999999977,0.05467,1800.0
18732.199221134186,-0.010409000000000002,-0.014369799999999988,0.05467,1800.0
18732.299151659012,-0.009108599999999994,-0.015230199999999972,0.05467,1800.0
18732.399787902832,-0.007629499999999997,-0.016025400000000023,0.05467,1800.0
18732.49907851219,-0.006079200000000007,-0.016670799999999986,0.05467,1800.0
18732.599059581757,-0.004592199999999991,-0.01714009999999999,0.05467,1800.0
18732.699150562286,-0.002952099999999999,-0.017500300000000024,0.05467,1800.0
18732.799149513245,-0.0012847999999999887,-0.01770109999999997,0.05467,1800.0
18732.89911198616,0.00039400000000000546,-0.017739400000000016,0.05467,1800.0
18732.999079465866,0.00039400000000000546,-0.017739400000000016,0.05467,1800.0
18733.099117279053,0.0019501999999999992,-0.01763969999999998,0.05467,1800.0
18733.19908618927,0.0036086999999999925,-0.017376599999999964,0.05467,1800.0
18733.299036026,0.005234100000000005,-0.016954799999999992,0.05467,1800.0
18733.39903664589,0.006702200000000005,-0.016429399999999983,0.05467,1800.0
18733.49902534485,0.008227499999999999,-0.015727099999999994,0.05467,1800.0
18733.59910607338,0.009675800000000012,-0.014876799999999968,0.05467,1800.0
